mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	258										
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	259										
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	260										
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	261										
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	5	4	
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	262										
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	3		
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	263										
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	264										
20	20	78	78	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	265										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	266										
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	267										
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	268										
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	269										
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	270										
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	271										
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6b		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	272										
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	273										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	274										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	275										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	276										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	277										
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	278										
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	279										
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	280										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	281										
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	282										
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	283										
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	284										
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	#		
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	285										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	286										
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	287										
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	288										
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6		
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	289										
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	290										
22	22	86	86	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	291										
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	292										
22	22	87	87	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	293										
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	294										
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	295										
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	296										
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	297										
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	298										
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	299										
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	300										
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	301										
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	302										
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	303										
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	304										
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	305										
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6		
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	306										
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	307										
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	308										
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	309										
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	310										
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	311										
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	312										
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	313										
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	314										
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	5	4	
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	315										
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	3		
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	316										
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	317										
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	318										
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	319										
24	24	93	93	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	320										
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	321										
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	322										
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	323										
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	9		
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	324										
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	8		
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	4		
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	325										
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	3		
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	326										
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	327										
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	328										
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	329										
25	25	99	99	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	330										
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	331										
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	332										
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	333										
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	334										
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	335										
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	4		
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	336										
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	#		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	337										
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	338										
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	339										
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	340										
26	26	103	103	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	341										
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	342										
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	343										
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	344										
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	345										
26	26	103	103	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	346										
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	347										
26	26	100	100	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	348										
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	349										
26	26	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	350										
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	351										
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	352										
26	26	100	100	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	353										
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	354										
26	26	101	101	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	355										
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	356										
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6		
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	357										
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	358										
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	359										
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	360										
27	27	107	107	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	361										
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	362										
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	363										
27	27	106	106	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	364										
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	365										
27	27	107	107	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	366										
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	367										
27	27	104	104	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	368										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	369										
27	27	105	105	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	370										
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	371										
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	372										
27	27	104	104	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	373										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	374										
27	27	105	105	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	375										
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	376										
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6	#	
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	377										
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	378										
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	379										
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	380										
28	28	111	111	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	381										
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	382										
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	383										
28	28	110	110	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	384										
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	385										
28	28	111	111	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	386										
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	387										
28	28	108	108	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	388										
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	389										
28	28	109	109	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	390										
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	391										
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	392										
28	28	108	108	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	393										
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	394										
28	28	109	109	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	395										
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	396										
28	28	110	110	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6	#	
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	397										
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	398										
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	399										
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	400										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	401										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	402										
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	403										
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	404										
29	29	112	112	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	405										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	406										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	407										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	408										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	409										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	410										
29	29	115	115	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	411										
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	412										
29	29	112	112	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	#		
29	29	112	112	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	413										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	414										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	415										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	416										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	417										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	418										
29	29	115	115	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	419										
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	420										
30	30	116	116	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	421										
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	422										
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	423										
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	424										
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	425										
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	426										
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	427										
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	428										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	429										
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	430										
30	30	116	116	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	431										
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	432										
30	30	117	117	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	433										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	434										
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	435										
30	30	116	116	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	436										
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	437										
30	30	117	117	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	438										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	439										
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6		
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	440										
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	441										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	442										0
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	443										0
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	444										0
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	445										
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	446										1
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	447										1
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	448										1
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	449										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	450										2
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	451										2
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	452										2
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	453										
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	454										
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	455										
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	456										
31	31	122	122	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	457										
32	32	124	124	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	458										3
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	459										3
32	32	125	125	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	460										3
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	461										
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	462										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	463										
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	464										4
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	465										4
32	32	125	125	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	466										4
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	467										
32	32	126	126	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	468										
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	469										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	470										
32	32	124	124	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	471										
32	32	127	127	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	472										
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	473										
32	32	124	124	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
32	32	124	124	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	474										
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	6	4+	
32	32	127	127	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
32	32	127	127	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	475										
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	476										
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	477										
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	478										
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	479										
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	480										
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	481										
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	482										
33	33	130	130	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	483										
33	33	128	128	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5	4	
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	484										
33	33	129	129	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	#		
33	33	130	130	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	485										
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	486										
34	34	134	134	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	487										5
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	488										5
34	34	135	135	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	489										5
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	490										
34	34	132	132	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	491										6
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	492										6
34	34	133	133	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	493										6
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	494										
34	34	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	495										7
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	496										7
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	497										7
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	498										
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	499										
34	34	134	134	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	500										
34	34	132	132	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
34	34	132	132	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	501										
34	34	134	134	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	502										
35	35	136	136	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	503										8
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	504										8
35	35	137	137	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	505										8
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	506										
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	507										
35	35	139	139	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	508										
35	35	136	136	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	509										9
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	510										9
35	35	137	137	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	511										9
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	512										
35	35	138	138	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	513										
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	514										
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	515										
35	35	136	136	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	516										
35	35	139	139	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	517										
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	518										
35	35	136	136	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
35	35	136	136	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	519										
35	35	138	138	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	6	4+	
35	35	139	139	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
35	35	139	139	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	520										
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	521										
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	522										
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	523										
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	524										
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	525										
36	36	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	526										
36	36	142	142	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	527										
36	36	140	140	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	528										
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	529										
36	36	140	140	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5	4	
36	36	140	140	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	530										
36	36	141	141	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	#		
36	36	142	142	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	531										
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	532										
37	37	145	145	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	533										
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	534										
