mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	506										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	507										
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	508										
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	509										
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	510										
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	511										
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	512										
27	27	104	104	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	513										
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	514										
27	27	105	105	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	515										
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	516										
27	27	106	106	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	517										
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	518										
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	519										
27	27	104	104	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	b			
27	27	104	104	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	520										
27	27	105	105	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	521										
27	27	106	106	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	522										
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6h			
27	27	107	107	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	523										
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	524										
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	525										
28	28	109	109	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	526										
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	527										
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	528										
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	529										
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	530										
28	28	109	109	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	531										
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	532										
28	28	110	110	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	533										
28	28	223/2	223/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	534										20
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	535										
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	536										
28	28	108	108	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6			
28	28	108	108	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	537										
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	538										
28	28	109	109	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	539										
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	540										
28	28	110	110	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6b			
28	28	110	110	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	541										
28	28	111	111	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5b			
28	28	111	111	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	542										
29	29	112	112	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	543										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	544										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	545										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	546										
29	29	114	114	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	547										
29	29	231/2	231/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	548										
29	29	463/4	463/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	549										
29	29	112	112	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	550										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	551										
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	552										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	553										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	554										
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	555										
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	556										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	557										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	558										
29	29	114	114	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	559										
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	560										
29	29	112	112	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	561										
29	29	225/2	225/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	5			
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	562										
29	29	113	113	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
29	29	113	113	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	563										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	564										
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5	b	
29	29	114	114	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	565										
29	29	115	115	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5			
29	29	115	115	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	566										
30	30	116	116	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	567										
30	30	235/2	235/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	568										
30	30	471/4	471/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	569										
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	570										
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	571										
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	572										
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	573										
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	574										
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	575										
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	576										
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	577										
30	30	117	117	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	578										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	579										
30	30	118	118	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	580										
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	581										
30	30	119	119	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	582										
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	583										
30	30	116	116	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9			
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	584										
30	30	117	117	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	b			
30	30	117	117	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	585										
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	586										
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6			
30	30	118	118	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	587										
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	588										
30	30	119	119	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
30	30	119	119	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	589										
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	590										
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	591										
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	592										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	593										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	594										
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	595										
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	596										
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	597										
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	598										
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	599										
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	600										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	601										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	602										
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	603										
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	604										
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	605										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	606										
31	31	123	123	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	607										
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	608										
31	31	120	120	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6	5		
31	31	120	120	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	609										
31	31	121	121	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	610										
31	31	122	122	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	5			
31	31	122	122	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	611										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	612										
31	31	123	123	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
31	31	123	123	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	613										
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	614										
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	615										
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	616										
32	32	126	126	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	617										
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	618										
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	619										
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	620										
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	621										
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	622										
32	32	125	125	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	623										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	624										
32	32	124	124	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	625										
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	626										
32	32	126	126	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	627										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	628										
32	32	124	124	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7			
32	32	124	124	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	629										
32	32	249/2	249/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	6			
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	630										
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5		
32	32	126	126	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	631										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	632										
33	33	128	128	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	633										
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	634										
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	635										
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	636										
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	637										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	638										
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	639										
33	33	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	640										
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	641										
33	33	130	130	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	642										
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	643										21
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	644										
33	33	128	128	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	645										
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	646										
33	33	129	129	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	647										
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	648										
33	33	130	130	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	649										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	650										
33	33	128	128	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	5			
33	33	128	128	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	651										
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	652										
33	33	129	129	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
33	33	129	129	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	653										
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	654										
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6b	5		
33	33	130	130	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	655										
33	33	131	131	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5b			
33	33	131	131	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	656										
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	657										
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	658										
34	34	133	133	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	659										
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	660										
34	34	132	132	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	661										
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	662										
34	34	134	134	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	663										
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	664										22
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	665										
34	34	132	132	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	666										
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	667										
34	34	134	134	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	668										
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	669										
34	34	135	135	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	670										
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	671										
34	34	132	132	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	9			
34	34	132	132	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	672										
34	34	265/2	265/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	8			
34	34	267/2	267/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6			
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	673										
34	34	134	134	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6b			
34	34	134	134	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	674										
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	675										
34	34	135	135	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	b		
34	34	135	135	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	676										
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	677										
35	35	136	136	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	678										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	679										
35	35	137	137	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	680										
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	681										
35	35	138	138	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	682										
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	683										23
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	684										
35	35	136	136	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	685										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	686										
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	687										
35	35	138	138	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	688										
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	689										
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	690										
35	35	136	136	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	691										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	692										
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	693										
35	35	138	138	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	694										
35	35	139	139	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	695										
35	35	136	136	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6			
35	35	136	136	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	696										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	697										
35	35	275/2	275/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6			
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	698										
35	35	138	138	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5		
35	35	138	138	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	699										
35	35	139	139	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5			
35	35	139	139	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	700										
36	36	140	140	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	701										
36	36	561/4	561/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	702										
36	36	281/2	281/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	703										
36	36	563/4	563/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	704										
36	36	141	141	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	705										
36	36	565/4	565/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	706										
36	36	283/2	283/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	707										
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	708										
36	36	142	142	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	709										
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	710										24
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	711										
36	36	140	140	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	712										
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	713										
36	36	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	714										
36	36	142	142	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	715										
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	716										
36	36	143	143	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	717										
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	718										
36	36	141	141	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	719										
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	720										
36	36	142	142	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	721										
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	722										
36	36	143	143	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	723										
36	36	140	140	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9			
36	36	140	140	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	724										
36	36	141	141	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5			
36	36	141	141	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	725										
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	726										
36	36	142	142	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5b		
36	36	142	142	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	727										
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	728										
36	36	143	143	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	729										
37	37	144	144	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	730										
37	37	577/4	577/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	731										
37	37	289/2	289/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	732										
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	733										
37	37	145	145	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	734										
37	37	581/4	581/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	735										
37	37	291/2	291/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	736										
37	37	583/4	583/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	737										
37	37	146	146	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	738										
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	739										25
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	740										
37	37	144	144	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	741										
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	742										
37	37	145	145	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	743										
37	37	146	146	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	744										
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	745										
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	746										
37	37	144	144	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	747										
37	37	145	145	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	748										
37	37	146	146	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	749										
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	750										
37	37	144	144	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6b	5		
37	37	144	144	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	751										
37	37	145	145	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5b			
37	37	145	145	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	752										
37	37	146	146	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	9			
37	37	146	146	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	753										
37	37	293/2	293/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	8			
37	37	295/2	295/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	754										
38	38	148	148	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	755										26
38	38	593/4	593/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	756										
38	38	297/2	297/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	757										27
38	38	595/4	595/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	758										
38	38	149	149	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	759										
38	38	599/4	599/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	760										
38	38	150	150	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	761										
38	38	303/2	303/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	762										28
38	38	607/4	607/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	763										
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	764										
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	765										
38	38	150	150	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	766										
