mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
11	11	42	42	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	261					
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	262					
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	263					
11	11	40	40	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	264					
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	265					
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	266					
11	11	42	42	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	267					
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	268					
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0					1/4	5		
11	11	40	40	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	269					
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/8	6		
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	270					
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	271					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0					1/4	5		
11	11	42	42	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	272					
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	6		
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0					1/8	6\		
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	273					
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	274					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	275					
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	276					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	277					
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	278					
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	279					
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	280					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	281					
12	12	45	45	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	282	ornamentTrill				
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	283					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	284					
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	285					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	286					
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	287					
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	288					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	289					
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	290					
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	291					
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0					1/8	7	#	
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	292					
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0					1/8	7	5	
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	293					
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/8	5	4	
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	294					
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0					1/8	#		
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	295					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	296					
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	297					
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0					1/8	6		
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	298					
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	299	ornamentTrill				18
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	300					
13	13	51	51	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	301					
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	302					
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	303					
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	304					
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	305	ornamentTrill				19
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	306					
13	13	51	51	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	307					
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	308					
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	309					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	310					
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	311					
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	312					
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	313					
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0					1/4	6		
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	314					
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/4	6		
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	315					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0					1/4	6		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	316					
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	6		
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	317					
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	318					
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	319					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	320					
14	14	53	53	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	321					
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	322					
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	323					
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	324					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	325					
14	14	52	52	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	326					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	327					
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	328					
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	329					20
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	330					
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	331					
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	332					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	333					
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	334					
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	335					
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	336					
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	337					
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	338					
14	14	52	52	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	339					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	340					
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/8	6		
14	14	53	53	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	341					
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	342					
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	343					
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	6		
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	344					
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	345					
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	346					
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	347					21
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	348					
15	15	57	57	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	349					
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	350					22
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	351					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	352					
15	15	56	56	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	353					
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	354					23
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	355					
15	15	58	58	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	356					
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	357					24
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	358					
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	359					
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	360					
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	361					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	362					
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	363					
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	364					
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0					1/4	7		
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	365					
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/8	7		
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	366					
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	367					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0					1/4	7		
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	368					
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	7		
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	369					
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	370					
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	371					
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	372					
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	373					
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	374					25
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	375					
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	376					
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	377					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	378					
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	379					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	380					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	381					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	382					
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	383					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	384					
16	16	62	62	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	385					
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	386					
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	387					
16	16	63	63	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	388					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	389					
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0					1/4	7		
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	390					
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/4	6		
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	391					
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	392					
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	393					
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	394					
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	6		
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	395					
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	396					
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	397					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	398					
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	399					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	400					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	401					
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	402					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	403					
17	17	65	65	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	404					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	405					
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	406					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	407					
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	408					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	409					
17	17	66	66	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	410					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	411					
17	17	67	67	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	412					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	413					
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	414					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	415					
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/8	6		
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	416					
17	17	131/2	131/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0					1/8	6		
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	417					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0					1/8	6	5	
17	17	66	66	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	418					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	419					
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0					1/8	3		
17	17	67	67	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	420					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	421					
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	422					
18	18	69	69	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	423					
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	424					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	425					
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	426					
18	18	71	71	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	427					
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	428					
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	429					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	430					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	431					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	432					
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	433					
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/4	6		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	434					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	435					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	436					
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	437					
19	19	73	73	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	438					
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	439					
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	440					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	441					
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	442					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	443					
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	444					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	445					
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	446					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	447					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	448					
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	449					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	450					
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	451					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	452					
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	453					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/4	6		
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	454					
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	455					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	456					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	457					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	458					
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	459					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	460					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	461					
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	462					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	463					
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0					1/4	4		
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	464					
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0					1/4	3		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	465					
