mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
30	30	178	178	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	271					
30	30	174	174	4.0	0	0	Chord	3/2	3	1	1	1	1	272					
30	30	178	178	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	273					
30	30	174	174	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9			
30	30	174	174	4.0	0	0	Chord	3/2	4	1	1	1	1	274					
30	30	176	176	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8			
30	30	178	178	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	275					
31	31	180	180	4.0	0	0	Chord	3/2	1	1	1	1	1	276					
31	31	184	184	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	277					
31	31	180	180	4.0	0	0	Chord	3/2	2	1	1	1	1	278					
31	31	184	184	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	279					
31	31	180	180	4.0	0	0	Chord	3/2	3	1	1	1	1	280					
31	31	184	184	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	281					
31	31	180	180	0.0	0	0	FiguredBass	3/2	4	1	0				1	6	4+		
31	31	180	180	4.0	0	0	Chord	3/2	4	1	1	1	1	282					
31	31	184	184	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
31	31	184	184	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	283					
32	32	186	186	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	284					
32	32	188	188	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	285					
32	32	191	191	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	286					
32	32	186	186	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	287					
32	32	188	188	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	288					
32	32	186	186	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	289					
32	32	188	188	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	290					
32	32	186	186	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7	5		
32	32	186	186	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	291					
32	32	188	188	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4		
32	32	188	188	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	292					
33	33	192	192	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	293					
33	33	194	194	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	294					
33	33	192	192	4.0	0	0	Chord	3/2	2	1	1	1	1	295					
33	33	192	192	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	296					
33	33	194	194	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	297					
33	33	196	196	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	298					
33	33	192	192	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	b			
33	33	192	192	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	299					
33	33	194	194	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	#			
33	33	194	194	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	300					
33	33	196	196	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6	4+		
33	33	196	196	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	301					
34	34	198	198	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	302					
34	34	200	200	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	303					
34	34	198	198	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	304					
34	34	200	200	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	305					
34	34	202	202	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	306					
34	34	198	198	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6			
34	34	198	198	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	307					
34	34	200	200	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	308					
34	34	202	202	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6\			
34	34	202	202	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	309					
35	35	204	204	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	310					
35	35	204	204	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	311					
35	35	204	204	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	312					
35	35	206	206	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	313					
35	35	208	208	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	314					
35	35	204	204	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	315					
35	35	206	206	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	316					
35	35	208	208	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
35	35	208	208	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	317					
36	36	210	210	4.0	0	0	Chord	3/2	1	1	1	1	1	318					
36	36	214	214	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	319					
36	36	210	210	4.0	0	0	Chord	3/2	2	1	1	1	1	320					
36	36	214	214	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	321					
36	36	210	210	4.0	0	0	Chord	3/2	3	1	1	1	1	322					
36	36	214	214	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	323					
36	36	210	210	0.0	0	0	FiguredBass	3/2	4	1	0				1	6\			
36	36	210	210	4.0	0	0	Chord	3/2	4	1	1	1	1	324					
36	36	214	214	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	325					
37	37	216	216	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	326					
37	37	218	218	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	327					
37	37	216	216	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	328					
37	37	218	218	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	329					
37	37	221	221	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	330					
37	37	216	216	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	331					
37	37	218	218	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	332					
37	37	216	216	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	333					
37	37	218	218	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4		
37	37	218	218	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	334					
38	38	222	222	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	335					
38	38	222	222	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	336					
38	38	222	222	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	337					
38	38	222	222	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	338					
