mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
22	22	84	84	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	466					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	467					
22	22	85	85	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	468					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	469					
22	22	86	86	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	470					22
22	22	345/4	345/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	471					
22	22	173/2	173/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	472					23
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	473					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	474					
22	22	84	84	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	475					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	476					
22	22	86	86	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	477					24
22	22	345/4	345/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	478					24
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	479					
22	22	87	87	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	480					
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	481					
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	482					
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	483					
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	484					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	485					
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9	7	5	
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	486					
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	487					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	488					
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	489					
22	22	175/2	175/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1	1	1	490					
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1	1	1	491					
23	23	88	88	4.0	0	0	Chord	4/4	3	1	1	1	1	492					
23	23	88	88	4.0	0	0	Chord	4/4	4	1	1	1	1	493					
