mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	516			
36	36	107	107	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	7	#
36	36	107	107	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	517			
36	36	215/2	215/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	5	
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	518			
37	37	108	108	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	519			
37	37	217/2	217/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	520			
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	521			
37	37	110	110	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	522			
37	37	108	108	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	523			
37	37	217/2	217/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	524			
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	525			
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	526			
37	37	108	108	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	527			
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	528			
37	37	109	109	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	529			
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	530			
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	531			
37	37	108	108	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
37	37	108	108	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	532			
37	37	217/2	217/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	#	
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	533			
37	37	109	109	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	534			
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	535			
37	37	221/2	221/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	536			
38	38	111	111	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	537			
38	38	223/2	223/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	538			
38	38	112	112	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	539			
38	38	113	113	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	540			
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	541			
38	38	111	111	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	542			
38	38	112	112	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	543			
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	544			
38	38	113	113	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	545			
38	38	111	111	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	546			
38	38	112	112	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	547			
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	548			
38	38	113	113	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	549			
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	550			
38	38	111	111	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	9	
38	38	111	111	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	551			
38	38	223/2	223/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	8	
38	38	112	112	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	552			
38	38	225/2	225/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	9	#
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	553			
38	38	113	113	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	5	
38	38	113	113	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	554			
38	38	227/2	227/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	5
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	555			
39	39	114	114	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	556			
39	39	229/2	229/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	557			
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	558			
39	39	116	116	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	559			
39	39	114	114	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	560			
39	39	229/2	229/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	561			
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	562			
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	563			
39	39	114	114	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	564			
39	39	229/2	229/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	565			
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	566			
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	567			
39	39	114	114	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	4
39	39	114	114	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	568			
39	39	229/2	229/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#	
39	39	229/2	229/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	569			
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	570			
39	39	233/2	233/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	571			
40	40	117	117	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	572			
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	573			
40	40	118	118	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	574			
40	40	119	119	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	575			
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	576			
40	40	117	117	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	577			
40	40	118	118	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	578			
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	579			
40	40	119	119	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	580			
40	40	117	117	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	581			
40	40	118	118	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	582			
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	583			
40	40	119	119	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	584			
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	585			
40	40	117	117	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	9	
40	40	117	117	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	586			
40	40	235/2	235/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	8	
40	40	118	118	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	587			
40	40	237/2	237/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	#
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	588			
40	40	119	119	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	5	
40	40	119	119	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	589			
40	40	239/2	239/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	5
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	590			
41	41	120	120	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	591			
41	41	241/2	241/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	592			
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	593			
41	41	120	120	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	594			
41	41	241/2	241/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	595			
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	596			
41	41	120	120	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	597			
41	41	241/2	241/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	598			
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	599			
41	41	120	120	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	4
41	41	120	120	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	600			
41	41	241/2	241/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#	
41	41	241/2	241/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	601			
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	602			
