mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	534								
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	535								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	536								
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	537								
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	538								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	539								
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	4
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	540								
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	#	
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	541								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	542								
