mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
11	11	42	42	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	270										
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	271										
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	272										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	273										
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	274										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	275										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	276										
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	277										12
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	278										
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	279										
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	280										
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	281										
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	282										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	283										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	284										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	285										
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	286										
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	287										13
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	288										
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	289										
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	290										
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	291										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	292										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	293										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	294										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	295										
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	296										
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7		
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	297										
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	298										
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	6		
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	299										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	300										
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	301										
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0										1/8	6		
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	302										
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	303										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	304										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	305										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	306										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	307										
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	308										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	309										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	310										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	311										
13	13	50	50	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	312										
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	313										
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	314										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	315										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	316										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	317										
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	318										
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	319										
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	320										
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	321										
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	322										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	323										
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	6		
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	324										
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0										1/8	6		
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	325										
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	6	5	
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	326										
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	327										
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	328										
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	329										
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	330										
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	331										
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	332										
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	333										14
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	334										
14	14	54	54	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	335										
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	336										
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	337										
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	338										
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	339										
14	14	55	55	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	340										
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	341										
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	342										
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	343										
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	344										
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	345										
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	346										
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	347										
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	348										
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	349										
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	350										
14	14	52	52	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	351										
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	352										
14	14	53	53	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	353										
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	354										
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	355										
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	6		
14	14	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	356										
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	357										
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	358										
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	359										
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	360										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	361										
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	362										
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	363										15
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	364										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	365										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	366										
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	367										
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	368										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	369										
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	370										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	371										
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	372										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	373										
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	374										
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	375										
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	376										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	377										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	378										
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	379										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	380										
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	4		
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	381										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	382										
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	3		
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	383										
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	384										
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	385										
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	6		
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	386										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	387										
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	388										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	389										
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	390										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	391										
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	392										
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	393										16
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	394										
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	395										
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	396										
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	397										
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	398										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	399										
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	400										
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	401										17
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	402										
16	16	62	62	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	403										
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	404										18
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	405										
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	406										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	407										
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	408										
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	409										
16	16	62	62	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	410										
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	411										
16	16	63	63	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	412										
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	413										
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	5	4	
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	414										
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0										1/8	3		
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	415										
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	416										
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0										1/8	6\		
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	417										
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	#		
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	418										
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	419										
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	420										
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	421										
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	422										
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	423										
17	17	65	65	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	424										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	425										
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	426										
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	427										19
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	428										
17	17	64	64	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	429										
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	430										
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	431										
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	432										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	433										
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	434										
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	435										20
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	436										
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	437										
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	438										
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	439										
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	440										
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	441										
17	17	66	66	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	442										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	443										
17	17	67	67	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	444										
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	445										
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	7		
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	446										
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	447										
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	6		
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	448										
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	449										
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	450										
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	7	#	
17	17	66	66	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	451										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	452										
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
17	17	67	67	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	453										
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	454										
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	455										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	456										
18	18	69	69	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	457										
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	458										
18	18	70	70	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	459										
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	460										
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	461										
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	462										
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	463										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	464										
18	18	69	69	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	465										
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	466										
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	467										
18	18	68	68	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	468										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	469										
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	470										
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	471										
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	472										
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	#		
18	18	68	68	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	473										
18	18	137/2	137/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0										1/8	7	5	
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	474										
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	5	4	
18	18	69	69	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	475										
18	18	139/2	139/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0										1/8	#		
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	476										
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	477										
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	478										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	479										
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	480										
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	481										21
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	482										
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	483										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	484										
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	485										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	486										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	487										
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	488										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	489										
20	20	76	76	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	490										
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	491										
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	492										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	493										22
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	494										
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	495										
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	496										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	497										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	498										
20	20	76	76	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	499										
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	500										
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	501										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	502										23
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	503										
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	504										
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	505										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	506										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	507										
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	508										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	509										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	510										
20	20	157/2	157/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0										1/8	#		
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	511										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	512										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	513										
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	514										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	515										
21	21	81	81	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	516										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	517										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	518										
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	519										24
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	520										
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	521										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	522										
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	523										
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	524										25
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	525										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	526										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	527										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	528										
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	529										26
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	530										
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	531										
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	532										
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	533										
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	534										
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	535										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	536										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	537										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	538										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	539										
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	7		
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	540										
