mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
41	41	161	161	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	561								
41	41	162	162	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	562								
41	41	163	163	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	563								
41	41	162	162	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	564								
41	41	163	163	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	565								
42	42	164	164	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	566								
42	42	165	165	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	567								
42	42	166	166	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	568								
42	42	167	167	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	569								
42	42	164	164	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	570								
42	42	165	165	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	571								
42	42	166	166	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	572								
42	42	167	167	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	573								
42	42	164	164	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	574								
42	42	165	165	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	575								
42	42	166	166	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	576								
42	42	167	167	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	577								
42	42	164	164	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	578								
42	42	165	165	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	579								
42	42	166	166	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	6	
42	42	166	166	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	580								
42	42	167	167	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	581								
43	43	168	168	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	582								
43	43	169	169	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	583								
43	43	170	170	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	584								
43	43	171	171	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	585								
43	43	168	168	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	586								
43	43	169	169	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	587								
43	43	171	171	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	588								
43	43	168	168	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	589								
43	43	169	169	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	590								
43	43	170	170	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	591								
43	43	171	171	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	592								
43	43	168	168	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	593								
43	43	169	169	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	594								
43	43	170	170	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	7	
43	43	170	170	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	595								
43	43	171	171	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	596								
44	44	172	172	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	597								
44	44	173	173	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	598								
44	44	174	174	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	599								
44	44	172	172	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	600								
44	44	173	173	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	601								
44	44	174	174	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	602								
44	44	172	172	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	603								
44	44	173	173	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	604								
44	44	174	174	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	605								
44	44	175	175	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	606								
44	44	172	172	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	5	4
44	44	172	172	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	607								
44	44	173	173	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	3	
44	44	173	173	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	608								
44	44	174	174	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	609								
44	44	175	175	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	4	2
44	44	175	175	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	610								
45	45	176	176	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	611								
45	45	353/2	353/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	612								
45	45	177	177	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	613								
45	45	355/2	355/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	614								
45	45	178	178	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	615								
45	45	357/2	357/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	616								
45	45	179	179	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	617								
45	45	359/2	359/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	618								
45	45	176	176	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	619								
45	45	178	178	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	620								
45	45	176	176	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
45	45	176	176	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	621								
45	45	178	178	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	622								
46	46	361/2	361/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	623								
46	46	181	181	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	624								
46	46	363/2	363/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	625								
46	46	182	182	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	626								
46	46	180	180	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	627								
46	46	365/2	365/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	628								
46	46	183	183	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	629								
46	46	367/2	367/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	630								
46	46	180	180	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	631								
46	46	182	182	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	632								
46	46	180	180	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	b7	
46	46	180	180	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	633								
46	46	182	182	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	634								
47	47	369/2	369/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	635								
47	47	185	185	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	636								
47	47	371/2	371/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	637								
47	47	186	186	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	638								
47	47	184	184	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	639								
47	47	373/2	373/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	640								
47	47	187	187	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	641								
47	47	375/2	375/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	642								
47	47	184	184	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	643								
47	47	186	186	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	644								
47	47	184	184	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
47	47	184	184	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	645								
47	47	186	186	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	646								
48	48	377/2	377/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	647								
48	48	189	189	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	648								
48	48	379/2	379/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	649								
48	48	190	190	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	650								
48	48	188	188	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	651								
48	48	381/2	381/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	652								
48	48	191	191	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	653								
48	48	383/2	383/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	654								
48	48	188	188	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	655								
48	48	190	190	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	656								
48	48	188	188	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	4
48	48	188	188	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	657								
48	48	190	190	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/2	6b	
48	48	190	190	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	658								
49	49	385/2	385/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	659								
49	49	193	193	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	660								
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	661								
49	49	194	194	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	662								
49	49	389/2	389/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	663								
49	49	195	195	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	664								
49	49	391/2	391/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	665								
49	49	192	192	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	666								
49	49	385/2	385/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	667								
49	49	193	193	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	668								
49	49	387/2	387/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	669								
49	49	194	194	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	670								
49	49	389/2	389/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	671								
49	49	195	195	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	672								
49	49	192	192	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	673								
49	49	194	194	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	674								
49	49	192	192	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
49	49	192	192	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	675								
49	49	194	194	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	676								
50	50	196	196	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	677								
50	50	198	198	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	678								
50	50	196	196	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	679								
50	50	395/2	395/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	680								
50	50	198	198	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	681								
50	50	196	196	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	682								
50	50	198	198	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	683								
50	50	196	196	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	4	
50	50	196	196	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	684								
50	50	197	197	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	3	
50	50	198	198	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	685								
51	51	200	200	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	686								
51	51	401/2	401/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	687								
51	51	201	201	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	688								
51	51	403/2	403/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	689								
51	51	202	202	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	690								
51	51	405/2	405/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	691								
51	51	203	203	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	692								
51	51	407/2	407/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	693								
51	51	200	200	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	694								
51	51	202	202	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	695								
51	51	200	200	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
51	51	200	200	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	696								
51	51	202	202	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	697								
52	52	409/2	409/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	698								
52	52	205	205	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	699								
52	52	411/2	411/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	700								
52	52	206	206	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	701								
52	52	204	204	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	702								
52	52	413/2	413/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	703								
52	52	207	207	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	704								
52	52	415/2	415/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	705								
52	52	204	204	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	706								
52	52	206	206	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	707								
52	52	204	204	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	7	
52	52	204	204	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	708								
52	52	206	206	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	709								
53	53	417/2	417/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	710								
53	53	209	209	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	711								
53	53	419/2	419/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	712								
53	53	210	210	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	713								
53	53	208	208	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	714								
53	53	421/2	421/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	715								
53	53	211	211	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	716								
53	53	423/2	423/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	717								
53	53	208	208	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	718								
53	53	210	210	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	719								
53	53	208	208	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
53	53	208	208	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	720								
53	53	210	210	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	721								
54	54	425/2	425/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	722								
54	54	213	213	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	723								
54	54	427/2	427/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	724								
54	54	214	214	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	725								
54	54	212	212	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	726								
54	54	429/2	429/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	727								
54	54	215	215	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	728								
54	54	431/2	431/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	729								
54	54	212	212	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	730								
54	54	214	214	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	731								
54	54	212	212	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	4
54	54	212	212	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	732								
54	54	214	214	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/2	6b	
54	54	214	214	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	733								
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	734								
55	55	217	217	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	735								
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	736								
55	55	218	218	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	737								
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	738								
55	55	219	219	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	739								
55	55	439/2	439/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	740								
55	55	216	216	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	741								
55	55	433/2	433/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	742								
55	55	217	217	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	743								
55	55	435/2	435/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	744								
55	55	218	218	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	745								
55	55	437/2	437/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	746								
55	55	219	219	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	747								
55	55	216	216	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	748								
55	55	218	218	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	749								
55	55	216	216	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
55	55	216	216	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	750								
55	55	218	218	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	751								
56	56	220	220	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	752								
56	56	222	222	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	753								
56	56	220	220	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	754								
56	56	443/2	443/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	755								
56	56	222	222	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	756								
56	56	220	220	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	757								
56	56	222	222	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	758								
56	56	220	220	0.0	0	0	FiguredBass	2/2	4	1	0									3/8	4	
56	56	220	220	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	759								
56	56	443/2	443/2	0.0	3/8	3/8	FiguredBass	2/2	4	1	0									1/8	3	
56	56	222	222	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	760								
