mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
28	28	81	81	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7		
28	28	81	81	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	249									
28	28	82	82	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6		
28	28	82	82	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	250									
29	29	84	84	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	251									
29	29	85	85	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	252									
29	29	84	84	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	253									
29	29	86	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	254									
29	29	84	84	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	255									
29	29	86	86	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	256									
29	29	84	84	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	257									
29	29	86	86	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
29	29	86	86	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	258									
30	30	87	87	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	259									
30	30	88	88	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	260									
30	30	87	87	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	261									
30	30	89	89	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	262									
30	30	87	87	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	263									
30	30	89	89	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	264									
30	30	87	87	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	9		
30	30	87	87	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	265									
30	30	88	88	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	8		
30	30	89	89	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	266									
31	31	90	90	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	267									
31	31	91	91	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	268									
31	31	90	90	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	269									
31	31	91	91	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	270									
31	31	90	90	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	271									
31	31	91	91	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	272									
31	31	92	92	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	273									
31	31	90	90	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7		
31	31	90	90	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	274									
31	31	91	91	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5b		
31	31	91	91	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	275									
31	31	92	92	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
31	31	92	92	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	276									
32	32	93	93	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	277									
32	32	94	94	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	278									
32	32	93	93	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	279									
32	32	94	94	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	280									
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	281									
32	32	93	93	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	282									
32	32	94	94	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	283									
32	32	95	95	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	284									
32	32	93	93	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	b
32	32	93	93	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	285									
32	32	94	94	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4	
32	32	94	94	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	286									
32	32	95	95	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	287									
32	32	191/2	191/2	0.0	5/8	5/8	FiguredBass	3/4	4	1	0									1/8	h3		
33	33	96	96	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	288									
33	33	97	97	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	289									
33	33	96	96	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	290									
33	33	98	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	291									
33	33	96	96	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	292									
33	33	98	98	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	293									
33	33	96	96	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	b		
33	33	96	96	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	294									
33	33	98	98	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
33	33	98	98	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	295									
34	34	99	99	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	296									
34	34	100	100	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	297									
34	34	99	99	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	298									
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	299									
34	34	99	99	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	300									
34	34	101	101	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	301									
34	34	99	99	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	9		
34	34	99	99	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	302									
34	34	100	100	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	8		
34	34	101	101	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	303									
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	304									
35	35	103	103	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	305									
35	35	102	102	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	306									
35	35	103	103	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	307									
35	35	102	102	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	308									
35	35	103	103	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	309									
35	35	104	104	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	310									
35	35	102	102	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7		
35	35	102	102	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	311									
35	35	103	103	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5b		
35	35	103	103	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	312									
35	35	104	104	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
35	35	104	104	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	313									
36	36	105	105	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	314									
36	36	106	106	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	315									
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	316									
36	36	106	106	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	317									
36	36	215/2	215/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	318									
36	36	105	105	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	319									
36	36	106	106	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	320									
36	36	107	107	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	321									
36	36	105	105	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	b
36	36	105	105	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	322									
36	36	106	106	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4	
36	36	106	106	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	323									
36	36	107	107	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	3		
36	36	107	107	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	324									
37	37	108	108	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	325									
37	37	108	108	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	326									
37	37	108	108	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	327									
37	37	108	108	0.0	0	0	FiguredBass	3/4	4	1	0									3/4	h		
37	37	108	108	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	328									
